principal_component_1,principal_component_2
-1.7621382573066229,1.8329924003681959
-0.6396645128945962,-2.0666272206253433
-2.078643083503269,-1.2101492379358552
-0.47275659688469357,-0.16654677695151476
-2.1635457854170044,-0.11870160701384821
-2.400057616739426,-2.412250355067815
10.997193830478771,-3.9080934869726094
-1.7747534133543041,-2.349311213170204
0.8822544719681547,-1.4922716929301403
-1.7506090274217043,-2.5607930795816363
10.987150334410284,-3.868113168993836
-1.661514741522687,-2.5429738159066306
11.000632945768132,-3.909219885411206
4.530533363412827,7.996205013311006
-1.8751095496673584,-1.3142791312084552
-1.5861084248910178,-1.5982300846960271
-0.44915384273271314,-0.561809112646984
-0.44915384273271314,-0.561809112646984
-1.8330945464220512,-1.0451706293012157
11.000632945768132,-3.909219885411206
2.9858923208838917,5.9791670255012335
4.253047199617687,3.9752479993436003
3.747630667651248,2.1332096277213957
-2.452883331138546,5.871824816360249
-1.3937317178031716,0.16217608907071676
-1.3909555489629364,3.48765431358718
-1.8670510295125504,-1.049304275261621
-0.03654228599509421,2.1747487820263767
-1.479952854709371,-3.4065277461642376
-0.03432704588741628,1.2732973068222977
14.203982758407339,24.977348117751145
-2.186892396189402,-2.023903515688118
-2.012976628163856,-0.4702770063565265
10.995899495216817,-3.8959149009698795
10.995899495216817,-3.8959149009698795
11.000632945768132,-3.909219885411206
-2.313245484524016,-1.9622963812538845
-2.4839123788909117,-1.9370219973187397
-0.7507308288618848,0.8397258390631652
-0.7121510668475822,-1.456953335638349
-2.051887718175601,1.2471295790820993
1.214936149663742,1.3485404129592917
-1.2651619109218648,-0.4379726829624061
-0.6517013227213969,-0.4871064157027928
4.662094635822294,10.203380429345282
14.759429252663379,25.92089516613655
-1.5846369407404026,2.63805684770187
-1.472926473575957,-2.9374761098126245
0.9839434077164628,5.785567929396948
11.000632945768132,-3.909219885411206
10.995630144627071,-3.907571235853898
-1.4204395873681253,-0.6019665830957278
-1.829081447068707,-2.018297124778837
-1.6660834263447268,-0.7022724331455397
-1.2927648058960306,-1.565810498278043
-1.6792117861462348,-2.6404668698107825
-2.2716217089383255,-1.8750208665481536
16.201877283515447,28.377606193785375
11.000632945768132,-3.909219885411206
-1.8151895565135912,-2.358815728619121
2.94463849634295,5.902372209057935
11.020698242308818,-3.8612567642331523
-2.4402080173612823,5.359960474777868
-2.510803288173351,3.7641898818173014
-1.6083307526370705,-0.7298505252153742
-2.062902138408509,2.8541456336497077
-0.3337100804333298,0.060258649229405686
0.40552879520564766,5.273773912033785
8.358577991597938,9.140981531339554
-1.7932222696008069,-2.004723872624565
-2.3014962701248702,-1.5041225040222292
11.127581870484377,19.78440891382843
-1.2407002608332565,-1.5862258882048474
10.993684938378923,-3.9069260143540436
11.010804626404548,-3.9427439174979724
-0.8836618569220037,0.5388926116711045
10.99352296758105,-3.8701091222403923
11.000632945768132,-3.909219885411206
-1.0482541956215778,-2.6645446093057745
-1.3508356136683117,0.6159549704205814
-1.7216484229954434,-2.1511694059654225
-1.463826134372685,-1.5984473424001837
-1.2972318482471579,2.3645168897090416
-1.3011567622772393,-1.5077113558096171
-0.026398380601438873,1.2444616154627317
0.462150077794414,2.507066365919711
4.219765870017728,3.170899823630508
-0.6496959295211067,6.005962118847341
2.9874693405487815,7.756052296174268
7.314061671923866,13.311010372619897
0.20252878268266358,2.2415345529862885
11.009035638467777,-3.9369136510480995
41.39364278217799,-1.3088744406492676
-1.828049071604703,-1.6797873872374125
-1.4600993987797528,-0.03394214826398645
11.000632945768132,-3.909219885411206
10.99352296758105,-3.8701091222403923
0.3736421830357976,2.7850378966965885
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
10.996110335066607,-3.9326307479386475
10.983245110257522,-3.866881413913488
10.996654127497687,-3.871104251920912
-0.02455424289401547,-0.10533760222281555
-1.979781965765722,-1.2082008223687486
10.982643200797723,-3.903237546705218
-2.441170761259163,0.5350222843380364
0.35531089325374404,7.422469646891496
-1.294687686646253,-1.9781736891600472
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
-1.6257427466870025,0.25372185069834813
11.000632945768132,-3.909219885411206
-0.5460936577668949,0.6768787187140981
10.996110335066607,-3.9326307479386475
9.757046764530426,17.45229295610673
11.001041430610512,-3.897499562009124
11.00505682019734,-3.898798017557808
2.0287241018270445,-0.11678162933565776
5.728968479879777,0.5872649234271704
-1.3667179858741971,-0.26257496130946295
-2.153558281924063,-2.1785288092571875
3.248343733325599,2.1224814517232935
11.009035638467777,-3.9369136510480995
-1.6414378901753741,-0.06911498697284789
11.000866112157544,-3.8908842127373613
11.000300221463387,-3.897285088456212
11.00505682019734,-3.898798017557808
6.7462489907863965,12.341192475511555
10.994464477491137,-3.870407193532121
-1.7313420729734839,-2.145977307077205
11.000632945768132,-3.909219885411206
-2.155900132981209,-2.1759172633152697
10.989616628509554,-3.905559379738516
11.000632945768132,-3.909219885411206
11.009035638467777,-3.9369136510480995
11.000365067537068,-3.8973164097012543
11.009035638467777,-3.9369136510480995
11.004680050322868,-3.898672802752713
-1.2362194610146804,-1.3648673533595905
11.009035638467777,-3.9369136510480995
11.00505682019734,-3.898798017557808
11.000632945768132,-3.909219885411206
11.010804626404548,-3.9427439174979724
-1.3685068567344092,-1.1279709195109382
-2.154026534631491,-2.178628258867363
-1.8059282613899446,-0.15066829911184088
-1.4119717607943154,-1.00615928617371
-2.087734886863478,-1.5330986483042774
55.87140236621224,-5.823985847822152
-2.1523681723724506,-2.193420365090293
-1.615877775875568,-1.4481347871182042
-1.6502743380844496,-0.24470840320923354
10.993271150301561,-3.906787706131258
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
11.000300221463387,-3.897285088456212
-2.3914552779360556,-1.7843834392527655
11.00505682019734,-3.898798017557808
-2.429662098833888,-2.2148593478766405
10.994860831496327,-3.9073213962319886
-2.1048608034971568,-1.9177639903158068
-1.6773273589533946,-1.7667853444058834
11.000632945768132,-3.909219885411206
-1.6029442310145836,-1.5465208226915383
-1.8541031330586428,2.217976159747981
-2.488862513701827,-1.922699344952682
-1.6893019305692938,-1.6453281408715985
-1.862688981128779,-2.4083780257214475
-1.188788705116269,-2.709758752085563
8.219656370481637,-2.5756924561752927
-1.603059854695667,0.47737458654625153
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
10.995388494323187,-3.9323827480202325
12.29938703534669,21.754764140231757
-2.092844812750402,-0.09002120667792547
-2.172977593557008,-1.0801131742798284
2.384143500922375,5.747518243690723
10.998951551791905,-3.8968707200840726
11.00044785913901,-3.8973467837505185
-1.7120869305009838,1.264381977457037
10.999961527955545,-3.897184229640003
11.000632945768132,-3.909219885411206
11.009035638467777,-3.9369136510480995
1.018526489632424,8.474286528793131
-1.2525966639802348,-2.653345688868195
10.98681051349076,-3.869297569882522
-2.4288125459199543,-2.3332859830396693
-0.5293497039521922,-0.9535606196809399
-1.9037299183593055,-1.8849370938099255
-2.16324717496667,-1.5028371721652678
-2.0017071715482633,-1.1436908692651415
-0.9805544761771251,2.7618686028680033
-1.709097684043282,-2.403098206465537
11.009035638467777,-3.9369136510480995
11.000932577300341,-3.9342366726751488
-1.8586155139293186,-1.5211249074056101
11.009035638467777,-3.9369136510480995
11.00505682019734,-3.898798017557808
-1.0518055057793438,0.7554539824528019
11.009035638467777,-3.9369136510480995
-0.942389636188037,5.753806265520655
-1.0519160778355259,2.5749969184994446
-1.772027539584275,0.5206559946587938
-1.3828012004935526,0.25601783701691194
0.4447818557943683,1.4622767949996598
-1.239199835426423,3.6316787042170073
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
-1.848693100172098,0.5053764995820025
11.006824403546817,-3.929625817985759
-1.6658802865008602,-1.0433246831414225
-1.2243865378648553,-1.7173320234313072
-2.2984762869978055,0.15549463137916233
-2.6565312055717913,0.06942330203939437
-1.0744745497151351,1.6316340740290758
-1.8168747205155535,-2.2024618091143484
-1.6623084867051918,-2.289774036725848
11.002844180689088,-3.9165077184735457
-2.209199894844692,-1.2860925875424194
-1.8755370359877226,-1.1451376147973704
-1.2227969541927877,2.2620537810300347
11.001887333712364,-3.9179135926135746
-1.7362368681825433,-1.5302604798866093
-2.241963470251744,-2.1766929528479646
11.009035638467777,-3.9369136510480995
-1.7445515595348997,-2.4603831928665674
11.009035638467777,-3.9369136510480995
-2.1429050466908786,-0.2828585942852042
-1.176947961092734,-1.7687717869321706
-1.24654205775606,-2.210174701662239
-1.0960088529486236,-2.8864638738099835
-1.497715951562568,1.6303375448734918
-1.2717115597273658,1.8279939731722958
-0.9411426037551183,1.1808726458912076
11.00505682019734,-3.898798017557808
15.432930460201195,-2.737712498307503
11.009035638467777,-3.9369136510480995
0.11015650311763561,1.9833445314739069
-0.26287919016299716,3.520857501520583
-1.308981797350108,-0.37154765059075623
-0.7321249849583648,-2.5622042922883335
11.009035638467777,-3.9369136510480995
11.00391792538742,-3.935221239010171
10.99065788143065,-3.8692051590557286
11.009035638467777,-3.9369136510480995
-2.47731732182092,-2.141353742723961
14.964700951175224,2.339725603000665
11.000632945768132,-3.909219885411206
-1.3346414823892299,-1.7601320028581673
10.984216389130465,-3.8672601856206166
-0.6092414622245376,0.7887220574193923
-2.53626919166917,-1.9552378201439347
11.000632945768132,-3.909219885411206
10.9942788946938,-3.8703335876150913
-1.816029590302679,-2.360189878317055
0.807760058702458,-0.738472639835515
-2.0016955053206074,-1.5666859119339571
-1.6999812237740968,-2.449549809660561
10.994860831496327,-3.9073213962319886
-1.598184023699204,-1.7856970022766245
11.009035638467777,-3.9369136510480995
-1.6848347097723835,-0.8703071406130279
11.009035638467777,-3.9369136510480995
-2.5137982366585065,-2.452012241045224
0.6537227329764975,-0.5899879913925498
-1.2170808648029035,-0.8803989102697038
-2.2196435505328975,0.10041415421801927
-2.302395059139317,-0.7154043108900734
-0.6965413703144447,0.7864494795358189
-1.3442459872356065,5.136131369270713
11.003263524195976,-3.935015161868883
11.009035638467777,-3.9369136510480995
-2.087874988021799,6.112804639471562
-0.202847792236562,1.7421252745124458
10.994860831496327,-3.9073213962319886
10.99196237483742,-3.869622644064361
-2.921645213108591,3.919489462832836
-1.63446712260392,-0.7915595488113686
-2.0239231466245924,0.7964298604878467
-1.1509073805774728,-2.7955814682589812
-1.6738958539874924,-1.7651779298171242
-2.9988999331948354,5.861297788694255
11.005191186027513,-3.8987748211422684
11.000632945768132,-3.909219885411206
-1.9959996563132145,2.8822782971821046
-1.9581313564345113,-1.776173699353067
2.7738474896624665,1.1228193134290512
11.000632945768132,-3.909219885411206
-1.5908476118275658,5.06407249515505
-1.8331468232922588,-2.4684631574472626
11.000632945768132,-3.909219885411206
-2.4542712240230657,-2.1556384629807583
-2.268218014652428,1.0748483603115082
-0.6607482087944524,-3.89655079840837
-1.2595475088838368,-1.7012252286779566
-1.763706551771421,0.5963139774148472
-1.6049314584256458,-2.3741779728939996
-1.8975759015494003,-2.2561977927998824
1.2742561280888494,14.373835436275586
-1.1651696348880463,-2.0172161399797774
-0.24892176774794902,-0.8219018484957515
-2.3741261246538086,-0.5862529663284312
-1.6455706941260004,0.15298913562650518
-1.482527581998398,-0.4135321604016165
0.3201245879640031,-6.1458385005878435
11.009035638467777,-3.9369136510480995
-0.7640753466548602,2.649150587769006
2.106676748390753,3.0780076826475704
2.398951540658891,-1.3441512471287174
-1.3350624172635508,3.417686670382067
11.004680050322868,-3.898672802752713
10.999655993786199,-3.897082468486417
0.7307694209093568,3.5084112443657034
-1.2658757939310237,-2.183404536346917
-1.6033420178194797,-1.54935253900194
-0.16286313940186453,0.009345750846841118
-1.0891817828496708,-2.840412925377721
-1.0626337802424999,-2.7018860164717085
-1.7391669530186242,-2.2750458526572714
23.0262335988662,-3.8714781512972123
-1.7041437615859685,-1.2460644526196787
-1.6172431376222065,-1.6622281082784067
-2.400908956669753,-2.0754938087942336
-1.5224994081622576,-2.7069615091150054
-2.3409823217095447,-0.6225280995333751
-1.4149713543865088,-1.5592308556321026
-1.619405839698604,-1.5983612588105065
10.99671960460741,-3.872436603728288
-1.582337414489553,-2.4708799417793763
11.009035638467777,-3.9369136510480995
-2.2475214406329793,-1.2781508678176934
-1.5912270301128435,-2.7334168834737214
6.246649957484229,0.9927113846024685
-2.356157798496234,-0.32851590334581554
-1.8025988684226473,-1.835966316653381
-2.3192732099272635,-0.20790889181405287
-1.9309634814056682,1.1953867414148176
-0.6799582032922422,-1.1474596869099398
-1.888664180372718,-2.1743175069054645
-1.8051096281362382,-2.262348897083125
-1.5623450458841224,-2.2015220776128137
-1.7939233940275567,-2.3851576406070625
-2.1545882690118234,-1.1659748421703826
-1.6520540629895204,-2.606100288587592
11.009035638467777,-3.9369136510480995
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
10.993971612679575,-3.9070140465187233
-2.5470356238754976,-2.177280318968688
-1.1124923772975883,-2.8099992241987244
10.991253301086548,-3.8693887028495215
-1.8362936721259826,-1.1181551167988633
0.6014201195812225,9.898430352544189
-2.464465646960242,-2.73672931416729
-1.8919271303579275,-2.0408599731197623
7.240113185579049,1.8281455531264426
-2.25695135123204,-0.8534978045687607
-2.2240338806928577,-0.9683314098996426
-1.0846058715805078,-0.801330642034597
-1.3653033278202615,-1.186658397547251
-1.7605530068702437,-2.4422243102569268
0.3486731181724614,-0.04804586580820774
-2.3898974720876494,-1.7849250503162617
-0.7120827273561395,-0.34306932060518686
11.000655935269826,-3.890813126106676
-1.6756416425426088,-2.6346267335945606
-1.5985518331713937,-2.923461950132242
-1.7466850568079666,-2.810003048299599
-0.8536968932868075,-2.065893716114128
11.000632945768132,-3.909219885411206
10.99374335104636,-3.9069443621279176
11.000632945768132,-3.909219885411206
-0.9868388523272034,0.7495367540081536
-1.8231625428366571,-2.310841045770752
-1.2075111577807012,-2.6979352779337122
1.991714032142567,4.562289448669542
-2.172659091569953,-0.09202743440427734
10.98627512800652,-3.8678284130939353
-0.45472343451229436,2.590290300954409
0.7027902268789414,0.33213806943008284
-1.3409031210657743,-1.044624775938902
-2.0536077314277987,-0.9014622588842384
-2.1700986661864587,-0.8674055772083248
-0.4899079551853419,1.7089638582478452
-2.083697716181912,-0.7867228868776639
-1.4329149444930598,-1.2355605290769323
-1.1914463303990595,0.12680336737252315
0.4157861200615765,0.6802197694985636
-1.871036018773484,4.932776145196499
-1.6824706592426644,-2.142185876819597
-2.562908633431022,-2.167540710554818
-1.7127167782940889,-1.948406183635099
-1.6828710751815068,-0.3639941338007297
-1.701096007578976,-1.9270186929829944
-0.7418133829253325,-2.593939341021262
11.000632945768132,-3.909219885411206
-1.7305578523775198,-2.4702481266603136
-2.1945384590955848,-0.4358442544792575
0.3305936709476575,3.4715020241860426
11.000632945768132,-3.909219885411206
-1.7516317437056552,-2.3335485449508027
11.000632945768132,-3.909219885411206
-1.6835590294392497,-2.3585979445218266
-2.085630051409954,3.251866575103108
-1.9295410185826103,-0.9685137382513473
-1.7652107580844205,-1.9678428229170404
11.000632945768132,-3.909219885411206
0.03763459615597449,5.539841995643927
0.04300087985788836,1.120551967266142
-0.7347261892990896,-2.6376207692013236
-1.793414407847337,-2.5437042544493242
-2.440340767123475,-2.279739332319178
-1.670181422913529,-2.625694760557986
-2.161288802389431,2.499724312348
-1.7368689501649925,-1.51576853638146
11.888447526071133,26.25493417375543
-2.428170995060365,-1.329561697768285
-1.1918820200355327,0.2639093662448702
-0.5646249402141561,-0.08243109016301703
-1.544910977367843,-0.48871706684942834
-1.7667087482711086,-2.557853271524878
-1.359672648503142,6.605658260940964
-2.358574878276218,-2.466304211772732
-1.7603046434535188,-1.4325554497971276
-1.9817460291365314,1.0972740553839395
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
11.008593391483586,-3.9354560844356303
-1.9819235646196547,-1.0936068165200257
-1.6680960421550768,-0.1754159313110376
-0.9482244723018403,-3.134946216236449
3.572815901118065,6.811832743422808
11.000632945768132,-3.909219885411206
-1.716211937276418,-1.951719489564526
-1.9015991167219974,-2.2980030951096206
1.6958069833342735,5.719085547528486
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
10.993271150301561,-3.906787706131258
-1.6263380045308777,-1.562672155940587
-1.8504948409764543,-2.3788506059850616
10.987872688097061,-3.8683378224447296
-2.380953668577844,-2.201494508275045
-0.5541672083955509,6.02120027815782
0.6956609191677108,0.9459266077437247
-1.8071697526475679,-2.559802534399686
-1.5855184319904143,-2.066717955001642
11.001075192752321,-3.9106774520236742
-1.5821848490204329,-2.3643410362531525
0.13308227554234192,1.4209551055031122
0.11546530417863701,1.8908101364480892
-1.3864621485550337,0.9483764585992542
6.402523022273709,4.390616330312846
-1.371913904030118,1.8404514875546785
-1.751943866347132,9.098905052220708
-1.2561811021073241,-1.564864387064931
-0.27581484129663436,4.192677557803609
-0.8808642165606403,-1.1189050398434002
-0.9098557680540943,-0.3086314972881977
-1.65585141776531,-0.34776897976139726
-1.7112277427762992,-2.477312162265184
-2.078099730076743,0.40938640408258853
-1.8960036329272372,-2.3413584143069213
-2.4187422254530495,5.889591600451214
-1.5675167337703313,-2.2448475683178892
-1.5348502464773377,-2.5470695102321357
11.000632945768132,-3.909219885411206
-1.3671848082192313,-2.351137372391993
-2.1024953163554194,0.1557353208496709
-1.7016124548255884,-2.483228752044436
10.986146323977556,-3.8928472111529566
-1.7698559129291187,0.008544074623513111
-1.8295191307356076,-1.6821921492087981
-1.685412751101529,-2.6272624085738765
-2.1104482005564593,2.0763414009158785
10.9942788946938,-3.8703335876150913
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
-1.1509712825379277,5.361872476269427
-1.5289146987552016,-1.4075623729630875
-2.1404675056878295,2.1950996645254417
-1.0155225669662105,-2.187361510382706
-1.5998578207085064,-3.0255452009285064
10.998751664964262,-3.8968088964191727
-2.104345103943035,-0.723177241976405
4.545318213148381,3.2645535516986954
-2.1123381114089317,1.5428157083833518
-0.3333336190014139,-0.7601965435000658
-1.8900374973436387,0.6955873228930423
-1.7889718801261103,4.324537023865621
-0.292004596229279,0.9146097991340403
0.10118128841757591,0.3683050806226598
8.422264678738282,1.209967917575725
-1.564716585537442,2.569990359039427
-2.4041254592847223,-2.292754070603388
-1.8488147733982772,-2.376102306589191
-1.722293483189185,-1.1375148178560646
-1.979331167935822,-0.9945827289895213
-2.2679260789225815,10.440997497922572
-1.587390231021711,-2.266763975615818
11.000632945768132,-3.909219885411206
-0.858426238959631,2.8281666087826918
-0.954875800671917,-2.7605209117803944
-1.1199930246275263,-1.9699052424672374
-1.8949672940720892,-1.50256183106148
-1.5912270301128435,-2.7334168834737214
-1.7366972000922174,-1.8488924871747385
10.986579341038018,-3.86794766942602
0.2996760712456919,-6.069428574506261
10.993197652205273,-3.9003407326032535
-0.4147550391827202,0.08846433409744793
-1.888170902784243,-1.530238647325511
11.000632945768132,-3.909219885411206
11.000632945768132,-3.909219885411206
-0.9693771915724796,7.1928188428734705
-1.7844176488718693,-2.5166433018269356
-1.747383176236396,-1.0660673966339718
-2.264911661769964,-2.1130258552643557
-1.6580941858442653,-2.6419135807716763
-1.0132505949123243,-1.6847455731686334
-1.7044542243844718,-2.2695623869369816
-1.1607303418910349,2.7430126955417222
-1.7650762224915726,2.6227096667418586
-1.577182944679953,-1.4533106052246882
-2.1293573865689015,9.442123114332276
-1.8733480468855137,-2.080145860366243
-1.4212429705483542,-2.2871919975022075
10.996783431201976,-3.8962070681981054
0.1992705836067659,4.687665793293897
11.009035638467777,-3.9369136510480995
10.99196237483742,-3.869622644064361
-1.7217747163635406,-1.9766404094037198
-1.532644609720552,0.45213755997714333
-1.6312836093722805,-2.4817838854896315
-2.0888825760743432,3.0563011969161433
11.000632945768132,-3.909219885411206
-1.6999812237740968,-2.449549809660561
-1.7176795331717132,-2.7264893395398846
10.993735245764896,-3.870182986390023
-0.27846260506944603,2.690644865300227
11.009035638467777,-3.9369136510480995
11.003703393300475,-3.9351483280537796
-1.6863898495528582,-2.3169511787215127
11.002060125804471,-3.872611499530938
10.987910026245725,-3.8683377608184104
-1.9410877513582054,8.26750180798207
-0.9146075941046098,-1.8761533295076231
-2.050383737213362,-2.0426903443299675
-2.479855440010021,-1.4779530172326092
0.419748051673131,0.6994620680095717
-1.454072817954999,-0.5704271815092031
-2.0270215468218606,-1.4393701528076543
-1.4636768758191647,8.73573002771791
-2.3687520468017276,-1.2178533032659262
-1.574441115293757,-1.6481877122148625
-1.6783186279867375,7.015394199118871
11.000632945768132,-3.909219885411206
-1.807321145746409,-2.593344383196253
-1.9099823370696853,-1.4569853344163342
11.009035638467777,-3.9369136510480995
10.99134948987913,-3.869436340640606
11.003263524195976,-3.935015161868883
11.004680050322868,-3.898672802752713
-1.6050755057470034,0.973290393967665
-1.9379683967722403,-1.7002183908977266
-1.7325656610461837,-2.4207009156286006
1.882182867100975,3.5647987827606022
-1.1246746560064405,-1.0053059774319517
0.3127719375007126,-6.116427047828532
-0.5991791970329435,-0.7238968477682513
-1.7816605561717576,-2.377363629689886
-1.142172803192651,3.301027139114552
18.111051988133642,31.586238957371013
-1.7724988046451104,-2.6184295761186
11.009035638467777,-3.9369136510480995
11.000632945768132,-3.909219885411206
10.99749789440018,-3.8964123210160593
11.009035638467777,-3.9369136510480995
2.0570270667752717,9.947645285619991
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
10.999655993786199,-3.897082468486417
11.005191186027513,-3.8987748211422684
11.009035638467777,-3.9369136510480995
11.00505682019734,-3.898798017557808
-1.831337411897616,-2.341162966008351
11.000632945768132,-3.909219885411206
-1.2320022866967817,-2.6153617279203307
-1.7543160548216523,-2.4436593720847952
1.0119746805724996,7.894444022254673
10.993857750183588,-3.8952662076302724
11.009035638467777,-3.9369136510480995
-2.3342001337690625,-1.4790781796830728
9.139747415180748,17.230992596397652
-1.5382144869854966,-1.0998990316982635
10.996391545879222,-3.8723270710844586
-1.2420822035683357,-2.1976435897046858
-1.2367813363479545,5.180931141864044
11.009035638467777,-3.9369136510480995
0.00938376853532652,2.1316445511578253
-0.1963013948348806,0.16887460486111372
13.2653919183332,23.38857144063231
-1.3685256818989708,1.9918188488814088
-2.4932278878938297,-2.502083840417077
-1.9937467854236157,2.924940828658839
-1.623342345558311,-1.112293998189916
-2.003888298572071,-1.4685211221906813
10.993735245764896,-3.870182986390023
-1.6028794786280818,-2.2081462278189896
11.000632945768132,-3.909219885411206
2.559599345797013,5.250294066059191
11.009035638467777,-3.9369136510480995
11.000632945768132,-3.909219885411206
11.009035638467777,-3.9369136510480995
-1.1216438802234394,4.9744517453598505
11.002060125804471,-3.872611499530938
-1.609756403332653,-0.4039204357108282
-2.3218047036176674,-1.86242256438642
11.009035638467777,-3.9369136510480995
11.000632945768132,-3.909219885411206
3.5710150177454145,4.4998438672445715
-1.2055422329324406,-2.218801764857782
-0.6349060837360463,2.68883776675764
-1.1085817298824716,-0.2565192507577574
-2.0578120821806807,-0.11483313801351672
8.402874483462949,15.151781824513465
11.009035638467777,-3.9369136510480995
11.009035638467777,-3.9369136510480995
-1.4099843797397642,2.217269462263609
10.999752182578781,-3.8971301062775003
